,logFC,logCPM,F,PValue,FDR
ENSG00000164687,0.6262929428765455,11.028867528915956,272.6313812990565,5.451441191173918e-25,1.2691205081131829e-23
ENSG00000155307,-0.9566330815415617,9.323681467254,272.52767079600716,5.506514601317529e-25,1.2691205081131829e-23
ENSG00000146374,-3.049052839192544,3.546589726687034,273.96110044271575,7.361919323803964e-25,1.6572878849865668e-23
ENSG00000182853,-1.6898724683302127,6.102580283427597,265.01180795575556,1.1504777281325461e-24,2.5310510018916013e-23
ENSG00000135821,-0.5897470419310756,11.13827767924974,263.5375385540307,1.3320034760711346e-24,2.865287477415241e-23
ENSG00000135404,0.5673782480329217,11.635250167148087,260.0447895559375,1.8897222890560646e-24,3.976632990883197e-23
ENSG00000143110,-1.0267160061546177,9.229788856645854,259.44066013241627,2.0083364195593947e-24,4.136318413049987e-23
ENSG00000107798,0.6819815750193635,9.951954600578164,257.41545848086923,2.4650579722980904e-24,4.971200244134483e-23
ENSG00000110077,-1.4385952787690226,8.291961049256114,254.54150812640555,3.3043126928074723e-24,6.527703442117618e-23
ENSG00000091409,1.1086653143135172,5.283310743148928,250.7030779893003,4.907323387201e-24,9.500578077621136e-23
ENSG00000101439,-0.5319985051038498,11.626706158238935,248.57049856423515,6.1260770937239185e-24,1.16275345622054e-22
ENSG00000184371,1.4538224795110029,6.240587481820766,247.83803274407427,6.6133715360678344e-24,1.231104547483397e-22
ENSG00000173369,-1.5462180663862268,11.537973208646202,246.31047999335598,7.762432437298437e-24,1.4177423772273372e-22
ENSG00000232629,-1.5976106664089431,5.4177804301760455,245.2051113173921,8.720829048571389e-24,1.563289355373538e-22
ENSG00000130592,0.7272849558992194,8.784006444651375,242.9269343507245,1.1100319246429664e-23,1.9536561873716209e-22
ENSG00000184588,-1.0101552047027313,7.94687102044431,234.34795512609955,2.7990333601267005e-23,4.838329093933297e-22
ENSG00000110092,2.4790420120806065,4.111530197926909,234.03504349416298,2.89651926116228e-23,4.919001131236995e-22
ENSG00000112137,-1.136526676394588,7.6870557224761855,233.78225628976782,2.97782589784817e-23,4.969888739856945e-22
ENSG00000274736,-1.4551975543338733,5.886502050363396,233.15065354826436,3.191419124202555e-23,5.2360910376747e-22
ENSG00000136235,0.7122616365296591,10.807003735191635,232.699022283432,3.353785217412995e-23,5.410773484092965e-22
ENSG00000231721,-0.554679564567092,10.270287601988347,231.3625288174949,3.886013570405431e-23,6.166657600249929e-22
ENSG00000128340,0.8721635430187805,8.020272625425612,225.6025432765163,7.388446670741011e-23,1.1535510285931126e-21
ENSG00000163734,-1.3140602136212711,9.742927477343022,225.01091717145792,7.898218783938188e-23,1.2135675845797088e-21
ENSG00000095970,0.6456236612383366,8.950464298904784,224.63887369927915,8.237228737689359e-23,1.229329044201163e-21
ENSG00000126264,0.6861977315722838,9.068447939134995,224.6200311818362,8.254792135648306e-23,1.229329044201163e-21
ENSG00000138080,1.7271525441168274,3.501282071101767,223.84678015648265,9.00987521382524e-23,1.3214483646943685e-21
ENSG00000148180,0.7476542911903122,9.679083299256007,222.93821856459365,9.988816936291702e-23,1.443160417064234e-21
ENSG00000182718,0.4145474046020617,11.225293723148878,219.30734524926675,1.5134142880164636e-22,2.1543897511763776e-21
ENSG00000081320,-0.7429968154980487,8.3876239255882,218.49609692546642,1.6618463636653127e-22,2.301140634841471e-21
ENSG00000143387,2.333791370298617,8.86483591903565,218.48463415515243,1.664047979740733e-22,2.301140634841471e-21
ENSG00000140678,0.5870103978559251,9.177784584552638,217.82195581376206,1.7965759939020362e-22,2.449416284643903e-21
ENSG00000042493,0.5105671312227756,10.61266373947807,207.997389696648,5.717988721137645e-22,7.687518169529501e-21
ENSG00000171051,-1.000105310695634,7.588439542540111,207.86215932727467,5.811526576668528e-22,7.70624346056868e-21
ENSG00000277377,-1.3401585934423688,10.000378932860206,204.23907878411194,9.003462158998028e-22,1.1777501851229852e-20
ENSG00000134531,1.0302364053294302,9.134375930134686,202.8152645338996,1.0710956743454568e-21,1.3824274836885363e-20
ENSG00000133063,2.116700475754487,9.393454310147224,202.35160448648745,1.1336399013419384e-21,1.4438992427618374e-20
ENSG00000111275,-1.2850471527832195,9.225310876926683,201.4560890651327,1.2653191141290599e-21,1.5906868863336754e-20
ENSG00000146070,1.1278413835392598,8.11415186754991,199.69475399632867,1.5723153181891651e-21,1.9512836256501436e-20
ENSG00000113070,-1.0294255701735908,7.622338749307488,198.68939274565176,1.781031217554158e-21,2.1823268589777532e-20
ENSG00000162654,-1.3201280382797924,4.26774516147151,197.88061474174873,1.969561555779614e-21,2.383169482493333e-20
ENSG00000115306,1.1396882907797299,5.485030182561571,196.9071286248158,2.224059113662963e-21,2.6578879284268493e-20
ENSG00000117091,1.168881973242964,6.362275537746448,196.18185071394987,2.435538807146542e-21,2.8702273933237906e-20
ENSG00000133321,-1.0549460564104423,5.098370730005826,196.09880490605917,2.4610420831185394e-21,2.8702273933237906e-20
ENSG00000159674,1.9294286831176204,4.530920026538226,187.64991824655243,7.229493024681437e-21,8.331130057013847e-20
ENSG00000125810,-1.6133783254805412,4.785666741643551,186.3828190001508,8.52408073966141e-21,9.707423712932053e-20
ENSG00000257017,-2.4082139864727634,5.150628074837709,185.9454653808808,1.2324432422279321e-20,1.387215184275161e-19
ENSG00000124731,-1.1665666515952902,8.507032171280818,183.11654103809244,1.3084152544739033e-20,1.4557999612996993e-19
ENSG00000146278,-0.6202703750651658,8.5868214656576,181.1510468579694,1.6979393087111372e-20,1.8677332395822508e-19
ENSG00000112715,-1.2912384995645945,5.957195458305423,178.39640679136838,2.4551534931310446e-20,2.6703242487088215e-19
ENSG00000102962,3.256215912975993,5.922536899903465,177.43143406905014,2.7964974930995575e-20,3.0077884148004133e-19
ENSG00000124882,-1.0636131958656976,7.988038031688355,176.4446520945414,3.1964111251135975e-20,3.400138427593365e-19
ENSG00000197766,-1.0037912879394861,9.043170357033624,176.09303951919412,3.352773495661094e-20,3.4945345366337766e-19
ENSG00000106366,1.3674119124813753,6.915982929418913,176.0829993778374,3.357352395732864e-20,3.4945345366337766e-19
ENSG00000160593,-0.9605368927503363,6.956849648189802,175.91385569370897,3.435468394201259e-20,3.537801495305126e-19
ENSG00000136250,-1.0222449093031363,5.661823219509385,175.49860561306795,3.63529052049151e-20,3.7041697093008227e-19
ENSG00000132514,-1.694141226783038,4.428653608254018,174.0200764327606,4.4494900042371015e-20,4.4865690876057445e-19
ENSG00000004799,-1.5865913661766917,9.304258195735303,173.61704918174505,4.7025155878487637e-20,4.692819679420209e-19
ENSG00000144802,-0.7955285158223636,7.399120851668825,173.51499443162865,4.7689094922100006e-20,4.710514682101306e-19
ENSG00000115963,-1.526058167618457,6.923125821256651,171.99855120834238,5.877654289462499e-20,5.747039749696666e-19
ENSG00000178726,-1.2023430410519,7.813921977475885,171.103375246327,6.653810115757693e-20,6.440888192053446e-19
ENSG00000102760,0.6707222385556406,10.542921566876979,168.26681941546116,9.888384879751397e-20,9.456603371666882e-19
ENSG00000166501,0.8325593984422848,7.69458330501314,168.21218383981503,9.964602726343201e-20,9.456603371666882e-19
ENSG00000138449,-2.3278345007024512,4.444811971324766,167.92171023490587,1.0380110240233324e-19,9.75528807043287e-19
ENSG00000059728,-0.6498918110509424,7.4945774103588425,163.33503378349138,1.9922579604571572e-19,1.854332409348585e-18
ENSG00000115009,-1.506926792286986,7.867438979487872,162.92854911311485,2.112098907309834e-19,1.9471540402627804e-18
ENSG00000196139,-1.5835670501721555,6.391653540603828,162.83867402246182,2.1395847811645007e-19,1.9538849699690915e-18
ENSG00000134871,1.3944643292482795,5.690557803737005,161.69813655465433,2.5222190859756997e-19,2.2817832478733432e-18
ENSG00000142669,0.44032249899584314,11.593145236433559,160.09704531074567,3.182016802391127e-19,2.852029874735751e-18
ENSG00000121552,-0.7521036081080436,8.308514213751671,159.73111538658094,3.356364945794987e-19,2.9806984105775664e-18
ENSG00000128016,-0.6830579276645631,9.799416920293192,159.34919532071834,3.5488591341264775e-19,3.1229960380313004e-18
ENSG00000038427,-1.3617340597483778,8.12893913042954,158.46408392394926,4.039972447657383e-19,3.5231471435426544e-18
ENSG00000124766,0.6737589972466568,6.857790470671341,157.8316805827059,4.433375467547553e-19,3.831703082666099e-18
ENSG00000008394,0.7581102255184683,8.286524594840165,156.16942071084023,5.667120170805819e-19,4.854665774637198e-18
ENSG00000109472,-1.8498423131296462,4.754432247214974,155.77386430529037,6.009728146702755e-19,5.102997233340584e-18
ENSG00000133112,-0.4521379348774636,12.36992768838563,154.22265726496107,7.573060093507646e-19,6.3745410178394795e-18
ENSG00000134460,-2.4286809226410524,3.4193200148637493,154.02207485525616,7.803837886226709e-19,6.512168167127116e-18
ENSG00000170323,-2.36238830787904,11.19731512583221,151.7047470368022,1.106117201218398e-18,9.151465391277004e-18
ENSG00000167460,0.44759759596184717,9.554099932401616,151.38300639729314,1.1613511676064994e-18,9.5270163579923e-18
ENSG00000204482,-0.6790225852950308,9.294330088891131,150.7803399188071,1.2725922413407555e-18,1.035184276989791e-17
ENSG00000038945,-0.6941744267540085,10.426138546870108,149.51036814078944,1.5444320477086944e-18,1.2458418518183468e-17
ENSG00000138135,-1.231355657522175,6.013298474235718,148.77196498813439,1.729363733921168e-18,1.3834909871369344e-17
ENSG00000122224,1.6712985966720075,3.5943901765613497,148.40884759539676,1.828534518766407e-18,1.4508372247261327e-17
ENSG00000125538,-1.3693299664879253,7.6656858641014205,148.04166166452183,1.9347888888053183e-18,1.5226631254988195e-17
ENSG00000177575,-0.6299786463159334,8.409605542746824,147.49641935644362,2.1044473841260933e-18,1.6428266676081115e-17
ENSG00000109321,-0.9670740483589864,9.110062348853626,147.35566979289112,2.150684573558253e-18,1.665490133763511e-17
ENSG00000119655,0.3256059916663087,11.387726519972487,146.718582024968,2.373442787529236e-18,1.8234068399430957e-17
ENSG00000154065,0.9120628236717906,4.84389184422854,146.19319450931485,2.5749817259521795e-18,1.9626632367887477e-17
ENSG00000163735,-1.6159198285366465,7.4282821774478585,145.12500183821484,3.0409751229804227e-18,2.2997374367539446e-17
ENSG00000010278,0.5721173534355228,10.568993644201548,144.89625126873378,3.151597284708475e-18,2.3649195128665146e-17
ENSG00000140379,0.5807274711839606,9.167854644276582,144.0350078874218,3.606688124462316e-18,2.6855954649842475e-17
ENSG00000101335,1.3530507288851101,4.609229716403808,143.5159504449606,3.913183018639293e-18,2.8915734061395694e-17
ENSG00000085265,-1.248076886483361,6.700063152468264,142.65011018502938,4.485545166190577e-18,3.289399788539757e-17
ENSG00000166920,0.7803270569683476,9.12385878712387,142.447404836311,4.631596413555436e-18,3.3709664122719265e-17
ENSG00000157557,-0.6358566022465622,8.369963743645481,141.47890455092676,5.4001633133241596e-18,3.901013497983423e-17
ENSG00000177469,1.617929198214208,3.6820747306772623,140.74459957503962,6.0697458463116926e-18,4.352232577207199e-17
ENSG00000140030,-0.7475021053754812,6.1006843718936885,139.10374918468472,7.893479253715176e-18,5.618299939409037e-17
ENSG00000086061,-0.5932321933661481,8.646823372030243,138.37578860926936,8.875328517061763e-18,6.271035039792545e-17
ENSG00000136244,-1.7622553486506491,4.686848350805373,138.3036826559641,1.1370260199373382e-17,7.975660777531473e-17
ENSG00000122862,-0.43152744046750824,11.244941806778128,136.14248600003464,1.2750992254920966e-17,8.879827699829853e-17
ENSG00000136689,0.9153789286220992,8.771561120341671,135.95035205256656,1.3157218161414404e-17,9.097276557320817e-17
ENSG00000169245,-2.8992427089749104,5.3635357828602634,135.7964353139422,1.3492253417914341e-17,9.249949752932894e-17
ENSG00000159388,-0.7907915855269688,6.2274890897615025,135.7616686211718,1.3569141166492468e-17,9.249949752932894e-17
ENSG00000143369,1.252978063056797,4.501992779023102,135.59496293390654,1.3944140591551353e-17,9.439110554280916e-17
ENSG00000081041,-1.0309649518614987,9.338089123768405,134.47787100224173,1.6748826854284635e-17,1.1258933607602449e-16
ENSG00000187134,-1.4490396932474336,4.407150572406293,135.67898893002587,1.7338974108688442e-17,1.1575259956696837e-16
ENSG00000110848,-1.24076764984475,5.323496603136232,131.6065265812285,2.6955621736338194e-17,1.78719464662845e-16
ENSG00000168421,-1.0041395187541395,5.670596817853476,129.01845537701283,4.164405869264275e-17,2.742275429556339e-16
ENSG00000121966,-0.54522202924879,8.201145583533513,128.8200727835514,4.3066327149394855e-17,2.816770586527988e-16
ENSG00000155926,-0.5325228350922688,7.655252359321543,128.75001689011867,4.3580462870732776e-17,2.831267654957673e-16
ENSG00000100097,0.38802544532357247,12.289116206070025,126.48895858792774,6.407017852823488e-17,4.1346621876887575e-16
ENSG00000164741,-1.502153630269655,5.809983110241016,126.44075803105139,6.460192160026805e-17,4.1413682191430114e-16
ENSG00000136826,-0.5640057484318773,8.66956737977457,126.25975837375994,6.663964266866718e-17,4.243893033109857e-16
ENSG00000148773,1.7191312760666086,5.06703053818191,125.5551984564498,7.522394480123284e-17,4.759266573045319e-16
ENSG00000091136,-1.1656993628655068,5.140670318616266,124.48607164980025,1.3884086424383747e-16,8.72714003818407e-16
ENSG00000142156,1.47018138960325,4.817240328034075,119.95284320940064,2.0041325486029186e-16,1.2516131013210484e-15
ENSG00000188906,-0.9939188367999706,5.25171844598442,118.63025459205286,2.536846258084138e-16,1.574145626811183e-15
ENSG00000120738,-1.3823025587511073,6.67119852282454,118.43851974453776,2.6254040368874367e-16,1.6187204507688145e-15
ENSG00000104918,-1.5267408017621122,8.923458932083165,117.93614047050244,2.872875645638956e-16,1.7600909018851324e-15
ENSG00000090382,-0.654116414815034,10.958151876683944,117.16011935220956,3.3033924848552575e-16,2.011121965622572e-15
ENSG00000126759,-1.3401173853431365,3.8528534783774258,115.74811352866288,4.2655647383140553e-16,2.5806666666800035e-15
ENSG00000125740,-0.5845815921690486,8.211085169203622,115.59862636516321,4.3830960296486694e-16,2.635302457577585e-15
ENSG00000151632,-1.761750018720459,4.690356364937713,117.68114533800664,4.504468124477666e-16,2.691558731169371e-15
ENSG00000106066,-0.7153022136790689,7.3622325496343315,114.96319498128028,4.921178978954118e-16,2.922516105292998e-15
ENSG00000122641,-1.8820364958038798,8.164587698171175,113.54711514053157,6.379506243649424e-16,3.765464660885758e-15
ENSG00000151914,-0.6721067758985169,7.952984525969584,113.38451492642434,6.573363371461782e-16,3.856373177924245e-15
ENSG00000026025,0.33860299570688457,13.109831181325584,108.64525878749816,1.5924779191251775e-15,9.286256781404648e-15
ENSG00000197405,-0.35772572650989026,9.074612777940875,106.80065575374044,2.2621521216661826e-15,1.3112354813011167e-14
ENSG00000164733,0.3493138627880371,12.141782911062677,106.73050491043884,2.292725852221018e-15,1.3210468005654436e-14
ENSG00000099985,-1.3231943338790466,4.822659555616444,106.19664182818511,2.5398104473580276e-15,1.4547553331612844e-14
ENSG00000135905,-0.49517912398670294,8.267900597120583,105.56861852504221,2.865960799119353e-15,1.6319117962044318e-14
ENSG00000107485,-1.6051258504053798,2.93276992337829,106.22207280535466,3.0245799082524577e-15,1.7121598544961282e-14
ENSG00000135929,0.478118334039908,9.583990182637582,104.86275771021165,3.2845527645455877e-15,1.8485157419070516e-14
ENSG00000118849,1.0319525438444614,6.458079159133987,103.34876956133117,4.408705460469794e-15,2.4668363501357e-14
ENSG00000187514,0.2932057164337731,11.930524341571088,103.0051092867889,4.7150954910330935e-15,2.623110595011514e-14
ENSG00000165092,-0.6671652223777211,7.2211327409087405,102.53439728518215,5.17077769799333e-15,2.8551467532216694e-14
ENSG00000065978,0.3032787441243645,11.343018808211637,102.51433835840766,5.19117591494849e-15,2.8551467532216694e-14
ENSG00000076641,-0.5686262718087022,8.431074928130856,101.94543738903032,5.805599088116389e-15,3.175039501297551e-14
ENSG00000142227,0.372706986947407,10.513535471400697,101.06498418203569,6.90820266195473e-15,3.736734296878487e-14
ENSG00000260314,-0.7874461334242587,10.298454162411081,101.06376535369958,6.909870239062491e-15,3.736734296878487e-14
ENSG00000142173,1.8061347386436812,5.276785232025801,100.14220770884475,8.297552884792728e-15,4.462239551377423e-14
ENSG00000261371,-0.5138135561888909,8.199290580034896,99.93461844837921,8.648000270884955e-15,4.6250078796776995e-14
ENSG00000076944,-0.9190691281363567,8.610771112489891,98.2736093594675,1.20641738848069e-14,6.416549626644548e-14
ENSG00000022267,-1.5557790988121458,6.592614196394144,98.11169426319579,1.2464392733696743e-14,6.574260430237452e-14
ENSG00000119922,-0.8901221898136958,5.032826615876959,98.09892662852167,1.2496528090533998e-14,6.574260430237452e-14
ENSG00000186407,-1.4060737550080642,5.214245449768998,96.33482610272395,1.7871330339555415e-14,9.351052847940346e-14
ENSG00000100079,1.1841612023129666,5.566048377700661,96.15245323461836,1.85488494134687e-14,9.653379694751453e-14
ENSG00000053747,1.1782940992434405,3.3220984470779533,99.01451743126424,2.0581326341987097e-14,1.0653863047616851e-13
ENSG00000196230,0.5097558701476733,9.378253895818453,94.90170853848494,2.3968906562809212e-14,1.2341436996169848e-13
ENSG00000146376,-0.312774290127938,8.787264831850827,94.74074812772609,2.4776489036864752e-14,1.2689757347981524e-13
ENSG00000104267,0.8583430394513534,6.4575298905902505,94.43039201050419,2.6413772723003475e-14,1.3457122103088086e-13
ENSG00000143851,0.8043982717771608,4.557051480025781,94.02788874788978,2.870478307101355e-14,1.45477644045765e-13
ENSG00000183023,-0.40857350924165975,9.37122987972179,93.85645540541421,2.9741868230229843e-14,1.4994858566074215e-13
ENSG00000132965,-0.9044218663291534,10.36397052075751,92.77233835269892,3.725945828589671e-14,1.8687645399351304e-13
ENSG00000066279,1.4997805964684376,3.9551982351228596,92.62992042997811,3.838344714850362e-14,1.915215301018119e-13
ENSG00000265972,-0.5174935098159926,10.657787402661903,92.02021223648805,4.360501679717268e-14,2.1645977569058029e-13
ENSG00000181374,-1.745845965547906,6.128345220676814,91.59791411491442,4.7646473983365317e-14,2.353152388566205e-13
ENSG00000121858,-0.9076181782396651,4.5191450806166396,90.86019487545245,5.565840201455727e-14,2.7348900076188545e-13
ENSG00000102804,0.5764598078199662,7.54479136593027,89.9646763790976,6.728317722817191e-14,3.2893997755995163e-13
ENSG00000070756,-0.2993897680966383,10.334043318136194,89.84934432392784,6.895259900302961e-14,3.3540761726096814e-13
ENSG00000270276,0.9320092850468121,7.792539167699672,89.57325670432274,7.312466535756847e-14,3.5351719320911005e-13
ENSG00000136999,1.181428501248579,2.4998888432994355,89.55523117243717,7.340594611056933e-14,3.5351719320911005e-13
ENSG00000163993,-1.3678370643090112,4.968909698355867,89.37577959062963,7.626779113702735e-14,3.654812961417944e-13
ENSG00000131016,-1.430831958596462,4.481255209117116,89.44603715310015,8.713737709763881e-14,4.1551222182519396e-13
ENSG00000167779,1.5455671735538077,3.2513526668970574,87.9737465400694,1.0298928530643656e-13,4.88694255767797e-13
ENSG00000127951,-0.917968255423541,6.252664119276765,87.64588519034703,1.1052815373453645e-13,5.219085503172258e-13
ENSG00000115165,-0.38420564317996087,7.911870110368067,87.30511851228493,1.1896865069873417e-13,5.590371547396828e-13
ENSG00000198840,-0.25852584901385106,12.713429549156949,86.9853001905127,1.2749515169775036e-13,5.962092118039727e-13
ENSG00000164047,-1.6826966507545786,4.658802418353459,86.78212749245256,1.53740073287214e-13,7.154826487597267e-13
ENSG00000138207,-1.3166505486872162,7.253484968147125,86.06660301841814,1.5567009248695658e-13,7.209983230974832e-13
ENSG00000147257,1.092030745562445,3.5118406628763417,86.1037957980837,1.7794419441529e-13,8.202380009238128e-13
ENSG00000115956,0.59018588682671,8.273120323227156,83.41345583635629,2.790408972603777e-13,1.2801497087585102e-12
ENSG00000175899,0.7196557242561592,7.275059695815529,82.94170846865607,3.0989722720634887e-13,1.415002433659178e-12
ENSG00000188820,-1.0028291671248848,4.93037966354825,82.88661982908592,3.137230608690541e-13,1.4257461170011472e-12
ENSG00000185477,-0.5670926675425612,8.222069417828404,82.3453720542634,3.540049665778842e-13,1.6012934936794014e-12
ENSG00000110841,0.634225152765455,4.679447583148279,82.2054819508461,3.6525885570722507e-13,1.644514289881832e-12
ENSG00000227191,-1.3513220155370238,3.4832271572451643,82.17330631501622,3.6789909965996355e-13,1.6487330021798367e-12
ENSG00000011465,-1.6623008636843541,4.716094716415689,82.68897331565911,3.753485538418691e-13,1.674365899165573e-12
ENSG00000069849,-0.4155854601480915,10.33205248334706,81.30519381746328,4.47081431814284e-13,1.9852056238359033e-12
ENSG00000073756,-1.10100093480604,4.238196773109434,81.19628257578722,4.581879956382104e-13,2.02523278437346e-12
ENSG00000154451,-1.3493185787726225,3.3966915887231792,80.6072877837008,5.233809734741429e-13,2.3028762832862287e-12
ENSG00000147454,-0.5761517238034769,6.639842138503957,80.36205339964741,5.532776065260152e-13,2.423405986955578e-12
ENSG00000100292,-0.8833544029180586,8.913688270504323,79.73689323011504,6.377227596564998e-13,2.780701042105819e-12
ENSG00000184205,-1.0110911834949006,4.108093749044613,79.60394738501407,6.573332484374481e-13,2.85335688110964e-12
ENSG00000153721,1.2181852218610167,4.149043472717904,79.82581226674294,7.115340240482978e-13,3.074843461065858e-12
ENSG00000127528,-0.6320193816620052,7.373469789841961,79.15823073834356,7.277378769448065e-13,3.1308900661447676e-12
ENSG00000108654,-0.31515605456116613,9.551437203896795,78.86868116114397,7.776000482567913e-13,3.330605516427319e-12
ENSG00000162711,-0.8063650589239303,7.327986039569789,78.73291352294915,8.021802348708091e-13,3.4207509575107633e-12
ENSG00000211689,-1.363486155187784,3.364154954485364,78.5423674064179,8.380362500735331e-13,3.5579784652244737e-12
ENSG00000170889,0.25503310452103284,11.50144655807605,78.14671898930393,9.178621795271614e-13,3.879871571101713e-12
ENSG00000278229,0.25287291975271703,11.114389837473954,77.59859148253207,1.0416099785259668e-12,4.383819387883199e-12
ENSG00000101160,0.28943716517303153,10.64759110071051,76.9515368004115,1.2101078038391933e-12,5.070927939897572e-12
ENSG00000105697,1.1860258396050334,6.519402488901829,76.41844516646836,1.3699407299582518e-12,5.715959597412016e-12
ENSG00000168685,-0.7995951140076845,7.41651797736021,76.04318186547599,1.4953841093395406e-12,6.212582909187447e-12
ENSG00000150347,0.5739949114555829,8.89652118160214,75.58791060081953,1.6636246541588632e-12,6.8820028428452124e-12
ENSG00000117228,-0.7130170381922016,6.107808684533934,74.68630444143969,2.0568615832356427e-12,8.472519202434476e-12
ENSG00000117724,1.35337765767169,5.044847236731255,74.5935765016193,2.102407283633247e-12,8.623433265071962e-12
ENSG00000095794,-0.6927459409794897,7.219610879785269,74.50131278710695,2.148757594541189e-12,8.776360132978357e-12
ENSG00000279686,-1.35514649062006,3.8972073729318235,74.59608829286,2.3681395992995487e-12,9.631761059335979e-12
ENSG00000171848,1.2810722828581835,5.68065082223808,73.77167259779843,2.5545165479368515e-12,1.0346326436832103e-11
ENSG00000118515,0.3681736682603242,9.535859489447555,73.66052696938914,2.622933590607709e-12,1.057916548211776e-11
ENSG00000133574,-0.6303473761014495,5.5904065041120745,73.344272780662,2.8281338950848215e-12,1.1359475562000445e-11
ENSG00000135218,0.5892991564190162,9.07241995615383,72.1457297935398,3.768530773400784e-12,1.5074123093603136e-11
ENSG00000130203,0.4486291781905133,12.867017752070176,72.07788435499472,3.830562854705138e-12,1.5259196886232812e-11
ENSG00000185215,-0.4130876591242103,7.061841722331771,71.85662136758386,4.040282578832831e-12,1.6028662034058116e-11
ENSG00000050730,-1.2665044943999986,3.4954016680937263,72.43740557993927,4.4356963672714925e-12,1.7525526871505324e-11
ENSG00000163221,-1.3511584189866082,3.8130506471534504,71.08222225622062,4.872298847325779e-12,1.9172297903298187e-11
ENSG00000164611,1.0658566189993652,5.882765268611761,70.95028552268388,5.030790043408791e-12,1.968754564247471e-11
ENSG00000185811,-0.39027822114804767,6.750877841842977,70.93955102853207,5.0439166522042645e-12,1.968754564247471e-11
ENSG00000167468,0.2908975525024244,10.637931854112658,69.87486877155337,6.538393447949549e-12,2.541833276150668e-11
ENSG00000163736,-2.2577665081066223,7.976459636990333,70.20217770822659,6.7445428674467354e-12,2.611486998275376e-11
ENSG00000176890,1.075539732744227,5.243958035459028,69.42407264467738,7.302392217815985e-12,2.8162213812134957e-11
ENSG00000102755,0.6567806250338643,6.491253783698492,69.21485213552053,7.687689878480626e-12,2.9530491279243036e-11
ENSG00000108688,1.272808119074199,6.456462227097581,68.91186398637198,8.283195036161424e-12,3.169222448618284e-11
ENSG00000168028,0.27167354135393934,10.12079881557169,68.63191531847815,8.875704196761594e-12,3.3825518356162296e-11
ENSG00000130844,-0.570215706140713,9.667679212835665,68.35938177044726,9.494560987072505e-12,3.60420981783772e-11
ENSG00000142089,-0.4716836810748176,8.12398942080661,68.30806039590662,9.615990541136796e-12,3.6232703667347867e-11
ENSG00000131747,1.3985923296753149,5.51685110140171,68.30653123342987,9.619633101764878e-12,3.6232703667347867e-11
ENSG00000107438,-0.919115825657536,7.571529682807053,67.70595093211918,1.1166275653648399e-11,4.189517377027771e-11
ENSG00000142937,0.24629241658520737,11.912478605449042,67.33984564164975,1.22328136229709e-11,4.571955052909587e-11
