,logFC,logCPM,F,PValue,FDR
ENSG00000064199,0.7588155183828712,3.035479181116031,42.852740687410375,1.5829603162592894e-08,6.168985265422004e-08
ENSG00000008988,0.22808398586728765,11.276992898697797,42.64109892169497,1.6853526156222903e-08,6.541102159812742e-08
ENSG00000100292,-0.5602569453282802,8.9431474911379,42.54811372476609,1.732483380006331e-08,6.696578615779574e-08
ENSG00000138449,-1.183374944634239,4.563661287957843,42.29131086975241,1.8698646170478067e-08,7.19821866806615e-08
ENSG00000165092,-0.47363691287977167,7.300946365544746,41.399448811996805,2.4411622892461434e-08,9.359435983465984e-08
ENSG00000125148,0.37895158185475375,12.020485367288185,41.38150745329688,2.4543527260936622e-08,9.372064643591524e-08
ENSG00000144381,0.34496803002486776,8.744508462017105,41.26765197979774,2.539796318462621e-08,9.659385998329728e-08
ENSG00000170961,-1.213825512334875,3.0119804035696633,43.165718290144184,2.6086902957464645e-08,9.881718840287607e-08
ENSG00000277224,0.8858278075877658,4.693624500930181,41.04317644762562,2.717393016683811e-08,1.0252474847807049e-07
ENSG00000116016,-0.36820992109546785,7.4049733166873875,40.67180032930632,3.039960984142251e-08,1.142398036501076e-07
ENSG00000100219,-0.4266481702800159,7.66813654453629,40.40254148768741,3.2984348633001556e-08,1.234631547646343e-07
ENSG00000144837,0.9277768110345437,3.563538616795422,40.12134004221494,3.5927568430831864e-08,1.3395042245668417e-07
ENSG00000128383,1.3429683919505204,4.126725769244207,39.60219765852037,4.209685354795816e-08,1.5633615807810345e-07
ENSG00000142534,-0.2585333666224815,10.677508891416577,39.053641890891484,4.9818126903547664e-08,1.8428814913148297e-07
ENSG00000198763,-0.2367601857012572,13.284008552660206,39.01975401544347,5.034075814630609e-08,1.8549687923950142e-07
ENSG00000117090,-1.1620539628598991,3.717116649300803,39.139161454279574,5.147956224590338e-08,1.8895792808864535e-07
ENSG00000102970,-1.4945891546155727,5.430853512640439,38.82536619489775,5.3450319885170716e-08,1.954341812017632e-07
ENSG00000279686,0.7285597388571285,4.29639338087542,38.76621555850865,5.4435478249527884e-08,1.9827076116270348e-07
ENSG00000187134,0.6666095426288605,4.816020616380255,38.63662647569369,6.00475890759923e-08,2.1787381936768087e-07
ENSG00000133639,-0.6847981180989224,8.018731531009884,38.275808679066394,6.336342128508043e-08,2.290273280800426e-07
ENSG00000130303,-0.31541082189506353,7.9132971934926335,38.12968741244847,6.630694446093894e-08,2.3875542359128963e-07
ENSG00000138326,-0.2238626074891924,11.821093114507221,38.0063985125947,6.890050611412781e-08,2.471544670078751e-07
ENSG00000198918,-0.2298048305695677,12.539674278843817,37.748966312697036,7.466011574966161e-08,2.6680426269784735e-07
ENSG00000198682,-0.5043666521071882,8.402419305470252,37.56379838262709,7.910944679229756e-08,2.816415267379917e-07
ENSG00000011465,-0.6170279022416512,4.914126657751812,37.642231614818286,8.163691270565148e-08,2.895511473118051e-07
ENSG00000277263,-0.3151692594269384,13.092621082998,37.27426190465306,8.662443367935643e-08,3.060945473669796e-07
ENSG00000103888,-0.7673764752201677,3.465659820951371,37.79778759113638,8.744369118055197e-08,3.0784080129361606e-07
ENSG00000165457,-0.7899058928074302,6.415897447304233,37.185943128740746,8.9060982855681e-08,3.1237315097899965e-07
ENSG00000180879,-0.2747685309408863,8.969672088333201,37.039526266866794,9.325782162464205e-08,3.2588618848168276e-07
ENSG00000095970,-0.4113840285157197,8.699201090893473,36.841973073080375,9.924728426983169e-08,3.455410963365096e-07
ENSG00000241343,-0.2532239838753514,10.69690137128766,36.81526960675373,1.0008691328041071e-07,3.4718793727673605e-07
ENSG00000117450,-0.38283404101724045,9.364745772880786,36.79800755748488,1.0063358841533178e-07,3.4781024901211383e-07
ENSG00000125691,-0.24834807977915066,10.359444077316779,35.979095209341594,1.3046482553265217e-07,4.492734173797149e-07
ENSG00000124942,-0.32388701438959616,9.327180553320028,35.56486335975215,1.4890885405610249e-07,5.109300173591632e-07
ENSG00000133112,-0.22822182844583264,12.491130481887582,35.46923511724815,1.535380420507119e-07,5.249116455668743e-07
ENSG00000225103,-0.35380357568199794,10.66283532308644,35.22132273050769,1.6624586539590765e-07,5.66312354424189e-07
ENSG00000135048,-0.5658096366098309,6.593891207272176,34.840215884418,1.8794439351897434e-07,6.379331206540096e-07
ENSG00000124145,-0.39414194849749357,7.514188401869761,34.75427287647325,1.932306640775511e-07,6.535337102908603e-07
ENSG00000275214,-0.8635798434247964,8.390212394032094,34.49025430774024,2.1045415124242462e-07,7.092529581016944e-07
ENSG00000164733,-0.2483441174694497,11.987877913566182,34.461894602377534,2.123964577736789e-07,7.132604450768579e-07
ENSG00000196352,-0.3427293016895999,8.51790375733044,34.35896661086568,2.196031264743814e-07,7.348556917711632e-07
ENSG00000003436,-0.6245428055864759,4.955714443942103,34.034983025623404,2.4398543291072475e-07,8.135711442480856e-07
ENSG00000042493,-0.27278068897070823,10.439750858864041,33.899486805219034,2.5499850984782745e-07,8.473108379855881e-07
ENSG00000171132,-0.3695761920759769,8.77523006073449,33.6400186543776,2.7754793081494464e-07,9.19013603083051e-07
ENSG00000113448,-0.5055667859413543,6.479332987955243,33.190929368203335,3.2158356690900115e-07,1.0611137207763907e-06
ENSG00000197728,-0.24824110792604892,10.38282354146224,33.16882810559118,3.2392909165682535e-07,1.0651418395799084e-06
ENSG00000257017,0.7568096528041052,5.779347190248547,32.96774820500163,3.461002397599863e-07,1.1341070140232078e-06
ENSG00000176046,-0.5264350012503815,9.219702909062269,32.9172665800948,3.519092949668828e-07,1.1491658701159931e-06
ENSG00000163682,-0.2343153869223513,11.313815933707222,32.71831112054788,3.758046760209371e-07,1.222979478322431e-06
ENSG00000107317,-1.5748796510587229,4.827347162828267,32.50371035256001,4.034705414079865e-07,1.3085157627169973e-06
ENSG00000115414,0.3591106690885834,11.99116695410661,32.48966049588257,4.0535380980339456e-07,1.3101367163270125e-06
ENSG00000019582,-0.26505358109407356,13.489401785925612,31.909070328424196,4.917013743067876e-07,1.5838136104371696e-06
ENSG00000112182,-0.8502593460577431,4.373373242169601,31.848479720060386,5.24357706424287e-07,1.6832771118094907e-06
ENSG00000059728,-0.3947682681407861,7.559674060188194,31.70595107627569,5.262334625364449e-07,1.683591516966261e-06
ENSG00000198840,-0.22880448723086858,12.762666434597921,31.561702219892226,5.522749214225659e-07,1.7609574093844104e-06
ENSG00000198959,-0.4431079903381722,7.114531210276024,31.35345615216014,5.922462847192958e-07,1.8820712470777622e-06
ENSG00000088387,0.4153745035432015,5.14898922512032,31.232040547954938,6.16922587363397e-07,1.9539320743583175e-06
ENSG00000198502,-0.2592780747320626,10.881115884600964,31.142159048951605,6.358741581747393e-07,2.007242759304927e-06
ENSG00000136244,0.8654158079782966,5.193302874822871,31.241271056535012,6.419378552865034e-07,2.0196516576621885e-06
ENSG00000122406,-0.2851067426596357,10.266225556952135,31.101723192200918,6.445957432642987e-07,2.021298572421493e-06
ENSG00000135205,-0.5601822917490975,4.516934784063933,30.880460750104465,6.945630225705876e-07,2.1707959814334866e-06
ENSG00000170458,-0.43071575032710274,8.767612515278659,30.794203434237716,7.151140880598864e-07,2.2276744782655015e-06
ENSG00000258227,-0.6909162635990508,5.71875464679272,30.475548091126026,7.966586656058194e-07,2.473559856815446e-06
ENSG00000283934,-0.3834238756886392,8.52155488170198,30.413042012351873,8.137529598708624e-07,2.5183792581624404e-06
ENSG00000165272,-0.4945293796944785,7.228428754133945,30.336056579201777,8.353304715039749e-07,2.576736014704444e-06
ENSG00000156482,-0.22227812150299905,10.469687224586165,30.222109802628204,8.683610373497509e-07,2.6699282544487473e-06
ENSG00000170889,-0.22467369018922165,11.43818970490037,30.183262223386198,8.799288441596293e-07,2.696739855725466e-06
ENSG00000130208,-0.25197121528255684,13.422437040558016,30.06034056375377,9.175945562524682e-07,2.803103370229314e-06
ENSG00000280831,-0.21826575111030888,11.202078134904449,29.831048676771136,9.92382698856469e-07,3.0218212727237178e-06
ENSG00000122026,-0.22199592418497568,11.673537523900892,29.701035890774243,1.0375672188331e-06,3.1492825520350823e-06
ENSG00000169245,-1.4836457449027638,5.54312155275424,29.63485176269835,1.0613820881381307e-06,3.2112742411080184e-06
ENSG00000100600,-0.45175266408110254,9.111444311954228,29.410492137794197,1.1464122255990606e-06,3.45749164854239e-06
ENSG00000122417,0.41586127277458607,4.883955442670631,29.23052108421575,1.219705329781287e-06,3.6627414334260215e-06
ENSG00000211445,-0.3532924411757821,6.901886250101111,29.224586977117504,1.2222030548707738e-06,3.6627414334260215e-06
ENSG00000135047,-0.35971632208997567,10.60009639159149,29.207215211106053,1.2295455052321383e-06,3.673121745914306e-06
ENSG00000172183,-0.7697038571341387,4.353954481833803,29.15483610803807,1.2519621724240512e-06,3.72832760152697e-06
ENSG00000185215,-0.37354369981625235,7.137839303050028,28.92543510225265,1.355240137911057e-06,4.023236396870755e-06
ENSG00000229074,-0.2904223094922745,12.267427639412931,28.685293860888727,1.4728480885019306e-06,4.358709811910401e-06
ENSG00000186407,-0.803032935541912,5.282577724473753,28.551908248561034,1.542692467463612e-06,4.551183073794519e-06
ENSG00000206478,-0.8698863404096131,6.560426505894522,28.40550178133246,1.623317598849167e-06,4.774166975497395e-06
ENSG00000051523,-0.20711112220845315,11.486370047215914,28.126146001212717,1.7894956328471969e-06,5.2466017470783145e-06
ENSG00000166523,-0.5653339118370981,5.926555934443503,28.018666773029306,1.8580400747577473e-06,5.43075293455428e-06
ENSG00000166710,-0.22219542335710118,14.089237659361558,27.77802602527113,2.0215512914709506e-06,5.890489455455355e-06
ENSG00000179344,-0.28119734615231523,10.170491133339144,27.538547175602613,2.1991159212032806e-06,6.388229378464745e-06
ENSG00000080824,0.29267751919037044,10.880941052097677,27.45734065826348,2.2629336048410714e-06,6.55351108190977e-06
ENSG00000119655,-0.1971146573950675,11.307379991023966,27.328218738532,2.3683854582187306e-06,6.837990941869323e-06
ENSG00000010327,-1.002629331295619,5.088719634045739,27.25700840551705,2.428707406036324e-06,6.990838642906987e-06
ENSG00000085265,-0.786949729424328,6.780382183173102,27.058111013139683,2.605770563747143e-06,7.477771890510741e-06
ENSG00000143878,-0.3041958339388296,9.739957431544417,26.997478557041894,2.6623668558280364e-06,7.617103965163597e-06
ENSG00000224103,-0.2887145548057215,11.503433121132652,26.77047573097605,2.8858211609770835e-06,8.231544094714753e-06
ENSG00000108298,-0.2103135361763927,11.592109781887286,26.738310746556987,2.919020625344121e-06,8.301238835438086e-06
ENSG00000130255,-0.22072746988119,11.441904577219802,26.653257359077436,3.0087298657183694e-06,8.53074006836915e-06
ENSG00000175899,-0.3731458701448847,7.014111881374168,26.377899086640532,3.319265229334634e-06,9.383116931880294e-06
ENSG00000065978,0.19549530176710148,11.405923491558877,26.19792118274139,3.5400249652275916e-06,9.977391791876575e-06
ENSG00000268027,0.761449819124113,3.062832623647728,26.17115663401756,3.574131084159786e-06,1.00436265183956e-05
ENSG00000184557,-0.3939328589854747,7.576548504903316,26.151516794241125,3.5993746363835193e-06,1.0084638404305305e-05
ENSG00000096060,-0.28982660779527664,10.140552609461295,26.049871549683292,3.733005998975277e-06,1.0428190799497308e-05
ENSG00000230108,0.6419476843158891,5.238823549026435,25.96824909304432,3.844030549851169e-06,1.0706755678556048e-05
ENSG00000105640,-0.21651746467789768,11.749844691211374,25.83859818527886,4.027469784674363e-06,1.118479145479948e-05
ENSG00000152270,0.3172586126777612,7.323598903778896,25.643347401163542,4.32101780658259e-06,1.1964923575537172e-05
ENSG00000133574,-0.40094698615568564,5.707440399051008,25.604815222082692,4.381521703723587e-06,1.2097087619318476e-05
ENSG00000108107,-0.20448573940922443,12.382864834390473,25.548544411407416,4.471460697690684e-06,1.2290153834229664e-05
ENSG00000235162,0.7684623695814453,3.2562910935401397,25.544866394046927,4.4774055679083785e-06,1.2290153834229664e-05
ENSG00000166441,-0.21242502781018482,11.757029334121551,25.378015483586807,4.755889300910007e-06,1.3016841525901089e-05
ENSG00000161016,-0.23073094715033315,11.52703915810998,25.311095300961608,4.8725717426346334e-06,1.3297767839409217e-05
ENSG00000196405,-0.34433882047306774,7.011289382121819,25.038657798351586,5.379084888270689e-06,1.463791203790903e-05
ENSG00000076641,-0.24202631205226377,8.524667523134594,24.896022773159203,5.665741148589101e-06,1.5373801913220282e-05
ENSG00000127603,-0.23803581908846386,7.873629496812942,24.68367672732417,6.122155585281512e-06,1.656480382646169e-05
ENSG00000213949,0.5171399319472592,4.131284765661721,24.568503019605195,6.385489219021009e-06,1.7228086297472635e-05
ENSG00000204217,-0.3010206611356654,7.004808336425688,24.526972019610405,6.4833022857971935e-06,1.7442293365482792e-05
ENSG00000121858,0.49527259689620157,4.832044178235596,24.431306947871143,6.7145649204150875e-06,1.8013294559867107e-05
ENSG00000082074,-0.28458751807168803,7.9073863611472355,24.231644204072133,7.225197711296953e-06,1.9328424385870662e-05
ENSG00000133392,0.7308708230347152,3.3090453757835974,24.026747051032224,8.020024663160809e-06,2.1394262974685314e-05
ENSG00000150991,-0.20830690658397163,9.98053293357387,23.642674708146476,8.979405454110046e-06,2.3886227429893858e-05
ENSG00000149131,-0.48876289143012797,8.002369858998867,23.545902458901168,9.307433364453947e-06,2.4689466095624336e-05
ENSG00000103196,-0.699888697702463,3.8765094717369366,23.38304311915533,9.887808132633087e-06,2.6101486837131626e-05
ENSG00000116678,-0.5468708658926937,4.442995419080251,23.381125398494426,9.894861430338176e-06,2.6101486837131626e-05
ENSG00000088727,0.5045646673610902,4.242890024743761,23.276895483431804,1.0286168629202344e-05,2.70583380329295e-05
ENSG00000137880,-0.5849845014323513,8.019688514372078,23.179013718220453,1.0668258648968937e-05,2.7985708976658127e-05
ENSG00000054654,0.6095070969005912,3.8239918574684895,23.06793811728137,1.1119731035483023e-05,2.9089462128735973e-05
ENSG00000141682,0.46646400565103946,5.004984943057559,23.044165990383163,1.1218901145826996e-05,2.9268042383190536e-05
ENSG00000135218,-0.44385114560662325,8.760318430127729,22.745045470701022,1.2548102683553953e-05,3.26457506629824e-05
ENSG00000115956,-0.32579520175766713,8.014871052655474,22.588323402971678,1.330872505655406e-05,3.452674280780572e-05
ENSG00000232629,-0.4905996320520707,5.627942024453406,22.58127806625677,1.3344020979574331e-05,3.452674280780572e-05
ENSG00000175130,-0.8386147636371999,4.19776575826517,22.381708574080037,1.4385214555692107e-05,3.711934110147254e-05
ENSG00000215048,-0.25898201600705567,11.40247698039965,22.238505787616305,1.518398886879704e-05,3.907401483356194e-05
ENSG00000101335,-0.7478872847845,4.337214608020551,22.046156976020956,1.632991305677568e-05,4.190901806169802e-05
ENSG00000185043,-0.19694847886420722,8.374314032718296,21.94316505061703,1.6980005415615842e-05,4.345963548267082e-05
ENSG00000110700,-0.17405522797487796,11.521902103690161,21.844588804049938,1.7627384045722103e-05,4.49949668229079e-05
ENSG00000221869,-0.33924831050557314,7.990748317009204,21.54984256096472,1.9720179150752163e-05,5.020163885957608e-05
ENSG00000144713,-0.1794042812595935,12.107609775991383,21.53018368601682,1.986862381340551e-05,5.044393230910193e-05
ENSG00000151789,-0.6870676516109564,4.870618967004565,21.48953430938882,2.0677250826091023e-05,5.235656826820374e-05
ENSG00000124882,-0.4962043202092822,8.122188502141826,21.1729066410927,2.2778091730895813e-05,5.752227431775556e-05
ENSG00000165072,-0.3426869411560877,5.386893872134738,21.13066279243844,2.3150198102976433e-05,5.8306482988081604e-05
ENSG00000171051,-0.3214992965283658,7.755877462317637,21.114332777694653,2.3295726341758176e-05,5.8517381553434995e-05
ENSG00000138378,-0.48349901019446423,5.586766773491222,20.908434601385277,2.5214227082085204e-05,6.316897631411293e-05
ENSG00000129538,-0.37950521911267077,9.071963041236462,20.648139747926813,2.7876669529156494e-05,6.965489721401372e-05
ENSG00000143369,0.48793427843424914,4.363752784428019,20.256831612365062,3.244054367223494e-05,8.084524962528022e-05
ENSG00000066336,-0.18696102050714294,9.647733560354256,20.192704805568823,3.325942923895879e-05,8.26684501031338e-05
ENSG00000143320,-0.9838759158613153,4.2538483070478605,20.00949010524902,3.571932540274666e-05,8.85502648073327e-05
ENSG00000126709,-0.23656127920114414,9.791689454155057,19.934373221893125,3.67817480375726e-05,9.094599318950718e-05
ENSG00000133048,-0.7598352460961684,8.150609465356059,19.822814327949235,3.842047919528721e-05,9.465187387929956e-05
ENSG00000090104,-0.42195985639716077,8.495261449652768,19.818826966957296,3.8480434470464974e-05,9.465187387929956e-05
ENSG00000110852,0.21475754615301623,7.791438918512139,19.640093091235446,4.1270142718487476e-05,0.0001012508423689317
ENSG00000109943,0.45341193582153605,5.236767336109771,19.52344558443111,4.3203279127913294e-05,0.00010571965202618576
ENSG00000164687,-0.2651547990437125,10.84736867813813,19.515931985598325,4.333097525655954e-05,0.00010575884940196363
ENSG00000109099,-0.2662220316911591,7.952908834609576,19.479173510439853,4.3961367156020906e-05,0.00010702163161118714
ENSG00000145287,0.472824470946523,6.697940125791204,19.312318547747196,4.694481114080922e-05,0.00011399163115473418
ENSG00000148180,-0.2582927485946499,9.423788568821598,19.262249096722957,4.788048670524694e-05,0.00011596629388713263
ENSG00000163734,0.3186504502830469,10.131221311166495,19.11352209221195,5.077567051068721e-05,0.0001226646938102571
ENSG00000106952,-0.5672748544479582,4.201567392829557,19.106945588470314,5.090781110546451e-05,0.00012267098503021602
ENSG00000136826,-0.23402113705115027,8.776233730070478,18.928937802778787,5.462344316460924e-05,0.00013129035704793134
ENSG00000227191,0.5481079108688434,3.766181378166243,18.835022226977326,5.669615324953081e-05,0.00013592723323368526
ENSG00000091136,-0.5640022525267394,5.281562996184361,18.81048491839851,5.839577900405893e-05,0.00013964849170920154
ENSG00000100079,-0.6366788569024382,5.118145412241126,18.66962323497156,6.0547337643702434e-05,0.00014442903966898287
ENSG00000092841,-0.14371472057474893,11.675603134114692,18.587484570749748,6.255983053847652e-05,0.0001488546721606464
ENSG00000168497,0.6867512336402628,2.798595811434391,18.513441715678603,6.443348297169378e-05,0.00015292859241652635
ENSG00000183019,-0.30324247343552935,9.410934539364641,18.505950954406128,6.462625404917766e-05,0.00015300265646142814
ENSG00000023445,-0.44808414774265076,5.654046713874562,18.454360938388227,6.597026409947439e-05,0.0001557951124743198
ENSG00000123358,-0.3666050477700013,6.577228397020761,18.414538032116752,6.702754655000498e-05,0.00015789822533048437
ENSG00000120875,-0.6598566808875228,4.750567574496618,18.150981024141593,7.44832872119163e-05,0.00017502648384537154
ENSG00000158023,0.6283653202155689,3.641425943257663,18.184059227685857,7.489457536973575e-05,0.00017555733384935583
ENSG00000106066,-0.24192966649119407,7.504318737517861,18.11373128954581,7.560450337562817e-05,0.00017678386344869106
ENSG00000224397,-0.21207135734788313,9.091257384155897,18.03185542221274,7.813099198775503e-05,0.00018194145342872886
ENSG00000115590,-0.579421347508465,5.619848436299351,18.029833576133534,7.819447892871451e-05,0.00018194145342872886
ENSG00000138166,-0.5412713152006485,4.764186150011108,17.750463460720933,8.750317138815831e-05,0.00020284162468869456
ENSG00000163453,0.4395449719110759,5.844980365688387,17.747572337005437,8.760530569976354e-05,0.00020284162468869456
ENSG00000185010,0.46674275285806505,3.9554043718848093,17.720403445336466,8.857116669370631e-05,0.00020457779233887773
ENSG00000174718,-0.33179338618739573,5.463490063577884,17.712481857684764,8.885485836987167e-05,0.00020473370042887708
ENSG00000149021,-0.366467180792953,8.110804494870203,17.60274843730052,9.288321783848434e-05,0.0002134961342064191
ENSG00000173812,-0.20020896556893217,11.094905870662702,17.50396209453391,9.667195351197564e-05,0.0002216666827502202
ENSG00000130513,-0.759985620166597,5.077849150698257,17.469237541453406,9.804156582762014e-05,0.00022388280328247722
ENSG00000258752,-0.6183174935635658,2.8340565691571826,17.51112264653282,9.811126015018801e-05,0.00022388280328247722
ENSG00000164587,-0.1519345980801928,11.917266305620315,17.366254597649515,0.00010222320485506413,0.0002327052283599657
ENSG00000117091,-0.3924893521597555,6.041882584091835,17.259885980661387,0.0001067372144311072,0.00024239842222124343
ENSG00000165646,-0.7124061488279492,2.8392239163910267,17.32661248968683,0.00010761264442584445,0.00024380185232362366
ENSG00000181374,-0.7219229817967108,6.40556538077278,17.188862658677575,0.00010986613031470843,0.0002483131871313338
ENSG00000127951,-0.3866651436756875,6.3166874403470015,17.155759239261258,0.00011135690044054761,0.00025108329694571095
ENSG00000116717,0.42283945875978807,4.8994835884014805,17.080784132882812,0.00011481151513030034,0.00025825773118383474
ENSG00000159674,-0.8042599529049791,3.9599709314275957,17.04928101027154,0.00011629612220397165,0.00026097731688900746
ENSG00000103187,-0.18362994484140147,9.7509744394553,16.837662485385316,0.00012679994800392157,0.00028387600652414593
ENSG00000111348,0.14053662622922378,9.563914926305667,16.74424235377278,0.00013174606778606303,0.00029425359951273987
ENSG00000113141,0.21383371980410787,6.455184670781301,16.574794055168415,0.00014123564470137822,0.00031470624831107097
ENSG00000271503,0.6409588040594085,4.546953956698727,16.55285215303362,0.00014251539567300812,0.0003168123936674618
ENSG00000188404,0.5797770174730182,2.948282445310742,16.513441089869374,0.00014484437255027268,0.0003212356459136024
ENSG00000081320,-0.23854531801074977,8.555188293371536,16.35225541992397,0.00015478900309958592,0.00034248875218529875
ENSG00000145675,-0.2717953846659375,6.932636058805012,16.299911309896707,0.00015816900121421305,0.0003491516180649412
ENSG00000162711,-0.3813206749436589,7.404915569760794,16.254032886298383,0.0001611945579018665,0.00035500289844899433
ENSG00000162511,-0.14988926685916767,10.862672102111192,16.20344723810479,0.00016460036129284632,0.0003616625107756971
ENSG00000100234,-0.8671838459638406,5.364899024585384,16.156261895485045,0.00016784466394665907,0.00036793726101269945
ENSG00000116285,-0.41876438491321405,6.0069174194603,16.08707726588027,0.00017272220795276318,0.0003777550367927638
ENSG00000111341,-0.6361131253511678,4.52536740984675,15.734237535361332,0.000199992738392792,0.00043638968492620746
ENSG00000160255,-0.18937953709730695,9.15980165705798,15.700781299313972,0.00020280104712601458,0.00044150021063985246
ENSG00000177600,-0.15194206482567066,12.176138553568242,15.63515939059897,0.00020842903897416306,0.0004527116970379184
ENSG00000145592,-0.1541091304665555,11.35052327446181,15.527811989135065,0.00021798823084996261,0.0004723909716588435
ENSG00000211677,-0.7717947818618945,5.159525715660821,15.516039534265978,0.0002190639412478676,0.00047363824740121146
ENSG00000138135,-0.4230888860994398,6.178250096343048,15.465569922899746,0.00022373853687345546,0.00048264326746961806
ENSG00000119922,-0.4549523219030012,5.186594593182078,15.395307555339368,0.0002304197368251462,0.0004959261153941215
ENSG00000111057,0.49671118938441583,3.824957967999046,15.30066977422217,0.00023974825814745515,0.000514833561146576
ENSG00000127528,-0.29563453005809975,7.502828515922145,15.291814414347018,0.00024064100057378686,0.0005155815102791315
ENSG00000132329,-0.7526259452240199,3.0149890362615177,15.275029502790035,0.000245811334680867,0.0005254702797805442
ENSG00000075624,-0.12923548062227155,13.506825107080003,15.199246348965124,0.0002501827404876172,0.000533610484778769
ENSG00000134242,0.35497854009464436,5.4729621956241825,15.014066942849162,0.00027047025020210825,0.0005755850043626887
ENSG00000280908,-0.7223459883827984,2.933035785889406,15.020266001268322,0.00027352153266951346,0.0005807732991884063
ENSG00000158517,-0.3955269071212698,6.685901348668251,14.89442495206803,0.0002844812636505622,0.0006026929679576788
ENSG00000063177,-0.15922988635949772,10.823941222951293,14.837204502506584,0.0002914470747715692,0.0006160722763586518
ENSG00000182718,-0.15232301146402105,11.110023161339113,14.727327847860767,0.000305325015820989,0.0006439705790255602
ENSG00000188010,0.3294644474921762,4.985644425041999,14.575150314477167,0.00032569071754911703,0.000685398021153364
ENSG00000134460,-0.6796457574969256,3.553665698763839,14.509335761904703,0.0003349316629038822,0.0007032822278713446
ENSG00000161055,-0.3527174679752868,7.819134196900586,14.443061199771023,0.00034451318167461704,0.000721800847446598
ENSG00000099860,-0.27616723460369813,8.803222671528287,14.43644879187158,0.0003454846785150256,0.0007222383897433316
ENSG00000074966,-0.45319347736287585,4.510877153676156,14.350060371404886,0.0003584420323860739,0.0007476753406819647
ENSG00000134419,-0.14574726699191204,11.818679074649179,14.317078921243214,0.0003635213757352399,0.0007566038303764225
ENSG00000126432,-0.18229646013077772,8.224527275642686,14.250884221769304,0.0003739430573412567,0.0007750872548647605
ENSG00000235385,-0.6803254336263876,5.2045359156641755,14.25028416561432,0.00037403893925363845,0.0007750872548647605
ENSG00000112232,-0.5251064147062593,3.3259361592641037,14.205845673593053,0.00038121127192135485,0.0007882250535142426
ENSG00000070756,-0.1264513530907904,10.403839302931157,14.08715046346658,0.00040107893673828565,0.0008274983727476177
ENSG00000122224,-0.74622711346838,3.236261784262806,14.055289300167868,0.0004065933435541357,0.0008370519485777534
ENSG00000188846,-0.1548174325141672,11.118751716867623,13.920898469539257,0.000430736039757796,0.0008848308669211123
ENSG00000089009,-0.1519791112225077,10.77064005703106,13.820308384506793,0.0004497801352353303,0.0009219519222248005
ENSG00000149806,-0.1393465958278152,11.326726503540081,13.746674563135569,0.0004642750427496291,0.0009488358426026762
ENSG00000265972,-0.20342003354120086,10.78993522279798,13.743556302915756,0.00046489950471767874,0.0009488358426026762
ENSG00000142192,-0.20076553326942326,7.7767934333927,13.664386632140696,0.0004810504305742566,0.000979687651083486
ENSG00000160789,0.18600169900446623,10.066744140779662,13.628893485445582,0.0004884797881364114,0.000992683174603394
ENSG00000137801,-0.35076242054958046,8.841098964793156,13.313402224643658,0.0005600100001229144,0.0011356091437182013
ENSG00000132965,0.22908123979850303,10.72428347134893,13.262676520510732,0.000572492093252883,0.0011584401972446158
ENSG00000198755,-0.16329423615854152,10.642216104706137,13.233395147058093,0.0005798289503381147,0.001170784682239221
ENSG00000131018,0.28010701668370946,5.290434099716595,13.207913809075176,0.0005862933393962818,0.0011795496698567773
ENSG00000183023,-0.16072965072220718,9.440230089175525,13.206473670124742,0.0005866609234451342,0.0011795496698567773
ENSG00000182326,-0.5832665298366849,3.5804876182272665,12.931559699765412,0.0006614228493110748,0.0013270496574101435
ENSG00000169385,0.46361268781620935,4.381109256322045,12.587767217824334,0.0007691172976891145,0.001539860636176726
ENSG00000134539,-0.4536288763045465,4.942587584580137,12.549956268129119,0.0007986241002214583,0.0015955633394719852
ENSG00000142937,-0.14632358700455322,11.888780833944967,12.477129189867123,0.0008075410904871739,0.0016099819214554815
ENSG00000008517,-0.560310457997491,4.3458467952409165,12.36035518648538,0.0008502729129029605,0.0016916143876451756
ENSG00000185055,0.20916258432467955,6.449325226951458,12.425548989106405,0.0008525514143934619,0.0016925915920977118
ENSG00000136810,-0.1447856402769104,10.597768467214587,12.214172618165728,0.0009071121642693821,0.0017971448108014747
ENSG00000114446,0.321335126299257,4.959458142662678,12.099132093772702,0.0009546218726738201,0.0018873213223843583
ENSG00000136250,-0.2713143566419677,5.818285996600312,12.048650426646377,0.0009762822602846042,0.0019261235426865004
ENSG00000269821,-0.46465292640766714,4.577182891670979,12.022929067809823,0.0009875151319057541,0.001944234573627337
ENSG00000090339,-0.37599444963321604,5.4737393316396625,11.83871452418156,0.0010720086363044082,0.002106207839378163
ENSG00000186352,-0.5951549974080105,3.8988053006735246,11.823476205226527,0.0010793276189961056,0.0021161972157128614
ENSG00000124762,-0.2686574581720117,7.498314185504225,11.782193022401222,0.0010994190575430722,0.002151136048539854
ENSG00000179144,0.41211189675752796,3.7469441730607156,11.756547473615642,0.001112096186199444,0.002171453790372935
ENSG00000143110,-0.18918008539327733,9.49246727691617,11.738978516031903,0.001120868832806219,0.002184079803842571
ENSG00000162244,-0.1560980142462072,11.020199924789042,11.661459266375772,0.0011604470293112591,0.0022565571596668632
ENSG00000105519,-0.39215970304470815,3.8243836442093984,11.61316302679027,0.0011858399162467952,0.0023012098374707276
ENSG00000211895,-0.461444158015227,5.795516363362264,11.50192254936627,0.001246557807636344,0.0024140904781832675
